address,name,chainId
0xD33526068D116cE69F19A9ee46F0bd304F21A51f,AaveV3Ethereum ASSETS RPL UNDERLYING,1
0xB76CF92076adBF1D9C39294FA8e7A67579FDe357,AaveV3Ethereum ASSETS RPL A_TOKEN,1
0x41e330fd8F7eA31E2e8F02cC0C9392D1403597B4,AaveV3Ethereum ASSETS RPL S_TOKEN,1
0x8988ECA19D502fd8b9CCd03fA3bD20a6f599bc2A,AaveV3Ethereum ASSETS RPL V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS RPL INTEREST_RATE_STRATEGY,1
0x4E155eD98aFE9034b7A5962f6C84c86d869daA9d,AaveV3Ethereum ASSETS RPL ORACLE,1
0x95EF7cb3494e65dA4926bA330dBf540a13afFD17,AaveV3Ethereum ASSETS RPL STATA_TOKEN,1
0x83F20F44975D03b1b09e64809B757c47f942BEeA,AaveV3Ethereum ASSETS sDAI UNDERLYING,1
0x4C612E3B15b96Ff9A6faED838F8d07d479a8dD4c,AaveV3Ethereum ASSETS sDAI A_TOKEN,1
0x48Bc45f084988bC01933EA93EeFfEBC0416534f6,AaveV3Ethereum ASSETS sDAI S_TOKEN,1
0x8Db9D35e117d8b93C6Ca9b644b25BaD5d9908141,AaveV3Ethereum ASSETS sDAI V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS sDAI INTEREST_RATE_STRATEGY,1
0x29081f7aB5a644716EfcDC10D5c926c5fEe9F72B,AaveV3Ethereum ASSETS sDAI ORACLE,1
0xFa7E3571786CE9489bBC58d9Cb8ecE8aAe6B56F3,AaveV3Ethereum ASSETS sDAI STATA_TOKEN,1
0xAf5191B0De278C7286d6C7CC6ab6BB8A73bA2Cd6,AaveV3Ethereum ASSETS STG UNDERLYING,1
0x1bA9843bD4327c6c77011406dE5fA8749F7E3479,AaveV3Ethereum ASSETS STG A_TOKEN,1
0xc3115D0660b93AeF10F298886ae22E3Dd477E482,AaveV3Ethereum ASSETS STG S_TOKEN,1
0x655568bDd6168325EC7e58Bf39b21A856F906Dc2,AaveV3Ethereum ASSETS STG V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS STG INTEREST_RATE_STRATEGY,1
0x7A9f34a0Aa917D438e9b6E630067062B7F8f6f3d,AaveV3Ethereum ASSETS STG ORACLE,1
0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,AaveV3Ethereum ASSETS KNC UNDERLYING,1
0x5b502e3796385E1e9755d7043B9C945C3aCCeC9C,AaveV3Ethereum ASSETS KNC A_TOKEN,1
0xdfEE0C9eA1309cB9611F33972E72a72166fcF548,AaveV3Ethereum ASSETS KNC S_TOKEN,1
0x253127Ffc04981cEA8932F406710661c2f2c3fD2,AaveV3Ethereum ASSETS KNC V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS KNC INTEREST_RATE_STRATEGY,1
0xf8fF43E991A81e6eC886a3D281A2C6cC19aE70Fc,AaveV3Ethereum ASSETS KNC ORACLE,1
0x3432B6A60D23Ca0dFCa7761B7ab56459D9C964D0,AaveV3Ethereum ASSETS FXS UNDERLYING,1
0x82F9c5ad306BBa1AD0De49bB5FA6F01bf61085ef,AaveV3Ethereum ASSETS FXS A_TOKEN,1
0x61dFd349140C239d3B61fEe203Efc811b518a317,AaveV3Ethereum ASSETS FXS S_TOKEN,1
0x68e9f0aD4e6f8F5DB70F6923d4d6d5b225B83b16,AaveV3Ethereum ASSETS FXS V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS FXS INTEREST_RATE_STRATEGY,1
0x6Ebc52C8C1089be9eB3945C4350B68B8E4C2233f,AaveV3Ethereum ASSETS FXS ORACLE,1
0xf939E0A03FB07F59A73314E73794Be0E57ac1b4E,AaveV3Ethereum ASSETS crvUSD UNDERLYING,1
0xb82fa9f31612989525992FCfBB09AB22Eff5c85A,AaveV3Ethereum ASSETS crvUSD A_TOKEN,1
0xb55C604075D79486b8A329c396Fc711Be54B5330,AaveV3Ethereum ASSETS crvUSD S_TOKEN,1
0x028f7886F3e937f8479efaD64f31B3fE1119857a,AaveV3Ethereum ASSETS crvUSD V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS crvUSD INTEREST_RATE_STRATEGY,1
0x02AeE5b225366302339748951E1a924617b8814F,AaveV3Ethereum ASSETS crvUSD ORACLE,1
0x848107491E029AFDe0AC543779c7790382f15929,AaveV3Ethereum ASSETS crvUSD STATA_TOKEN,1
0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,AaveV3Ethereum ASSETS PYUSD UNDERLYING,1
0x0C0d01AbF3e6aDfcA0989eBbA9d6e85dD58EaB1E,AaveV3Ethereum ASSETS PYUSD A_TOKEN,1
0x5B393DB4c72B1Bd82CE2834F6485d61b137Bc7aC,AaveV3Ethereum ASSETS PYUSD S_TOKEN,1
0x57B67e4DE077085Fd0AF2174e9c14871BE664546,AaveV3Ethereum ASSETS PYUSD V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS PYUSD INTEREST_RATE_STRATEGY,1
0x150bAe7Ce224555D39AfdBc6Cb4B8204E594E022,AaveV3Ethereum ASSETS PYUSD ORACLE,1
0x00F2a835758B33f3aC53516Ebd69f3dc77B0D152,AaveV3Ethereum ASSETS PYUSD STATA_TOKEN,1
0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,AaveV3Ethereum ASSETS weETH UNDERLYING,1
0xBdfa7b7893081B35Fb54027489e2Bc7A38275129,AaveV3Ethereum ASSETS weETH A_TOKEN,1
0xBad6eF8e76E26F39e985474aD0974FDcabF85d37,AaveV3Ethereum ASSETS weETH S_TOKEN,1
0x77ad9BF13a52517AD698D65913e8D381300c8Bf3,AaveV3Ethereum ASSETS weETH V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS weETH INTEREST_RATE_STRATEGY,1
0xf112aF6F0A332B815fbEf3Ff932c057E570b62d3,AaveV3Ethereum ASSETS weETH ORACLE,1
0xf1C9acDc66974dFB6dEcB12aA385b9cD01190E38,AaveV3Ethereum ASSETS osETH UNDERLYING,1
0x927709711794F3De5DdBF1D176bEE2D55Ba13c21,AaveV3Ethereum ASSETS osETH A_TOKEN,1
0x48Fa27f511F40d16f9E7C913e9388d52d95bC6d2,AaveV3Ethereum ASSETS osETH S_TOKEN,1
0x8838eefF2af391863E1Bb8b1dF563F86743a8470,AaveV3Ethereum ASSETS osETH V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS osETH INTEREST_RATE_STRATEGY,1
0x0A2AF898cEc35197e6944D9E0F525C2626393442,AaveV3Ethereum ASSETS osETH ORACLE,1
0xE5248968166206d14ab57345971E32facD839aDA,AaveV3Ethereum ASSETS osETH STATA_TOKEN,1
0x4c9EDD5852cd905f086C759E8383e09bff1E68B3,AaveV3Ethereum ASSETS USDe UNDERLYING,1
0x4F5923Fc5FD4a93352581b38B7cD26943012DECF,AaveV3Ethereum ASSETS USDe A_TOKEN,1
0x43Cc8AD0c223b38D9c04802bB184A2D97e497D38,AaveV3Ethereum ASSETS USDe S_TOKEN,1
0x015396E1F286289aE23a762088E863b3ec465145,AaveV3Ethereum ASSETS USDe V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS USDe INTEREST_RATE_STRATEGY,1
0x55B6C4D3E8A27b8A1F5a263321b602e0fdEEcC17,AaveV3Ethereum ASSETS USDe ORACLE,1
0x46e5d6A33C8Bd8eD38F3c95991C78C9B2FF3bC99,AaveV3Ethereum ASSETS USDe STATA_TOKEN,1
0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,AaveV3Ethereum ASSETS ETHx UNDERLYING,1
0x1c0E06a0b1A4c160c17545FF2A951bfcA57C0002,AaveV3Ethereum ASSETS ETHx A_TOKEN,1
0xBDfa7DE5CF7a7DdE4F023Cac842BF520fcF5395C,AaveV3Ethereum ASSETS ETHx S_TOKEN,1
0x08a8Dc81AeA67F84745623aC6c72CDA3967aab8b,AaveV3Ethereum ASSETS ETHx V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS ETHx INTEREST_RATE_STRATEGY,1
0xD6270dAabFe4862306190298C2B48fed9e15C847,AaveV3Ethereum ASSETS ETHx ORACLE,1
0x7CC6694CF75C18D488d16FB4bf3c71A3B31cc7FB,AaveV3Ethereum ASSETS ETHx STATA_TOKEN,1
0x9D39A5DE30e57443BfF2A8307A4256c8797A3497,AaveV3Ethereum ASSETS sUSDe UNDERLYING,1
0x4579a27aF00A62C0EB156349f31B345c08386419,AaveV3Ethereum ASSETS sUSDe A_TOKEN,1
0xc9335dE638f4C96a8330b2FFc44353Bab58774e3,AaveV3Ethereum ASSETS sUSDe S_TOKEN,1
0xeFFDE9BFA8EC77c14C364055a200746d6e12BeD6,AaveV3Ethereum ASSETS sUSDe V_TOKEN,1
0x847A3364Cc5fE389283bD821cfC8A477288D9e82,AaveV3Ethereum ASSETS sUSDe INTEREST_RATE_STRATEGY,1
0xb37aE8aBa6C0C1Bf2c509fc06E11aa4AF29B665A,AaveV3Ethereum ASSETS sUSDe ORACLE,1
0x54D612b000697bd8B0094889D7d6A92bA0Bf2DEa,AaveV3Ethereum ASSETS sUSDe STATA_TOKEN,1
0x82dcCF206Ae2Ab46E2099e663F70DeE77caE7778,AaveV3Ethereum CAPS_PLUS_RISK_STEWARD,1
0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c,AaveV3Ethereum COLLECTOR,1
0x8689b8aDD004A9fD2320031b7d3f5aF1f7F41e17,AaveV3Ethereum CONFIG_ENGINE,1
0x8761e0370f94f68Db8EaA731f4fC581f6AD0Bd68,AaveV3Ethereum DEBT_SWAP_ADAPTER,1
0x7EfFD7b47Bfd17e52fB7559d3f924201b9DbfF3d,AaveV3Ethereum DEFAULT_A_TOKEN_IMPL_REV_1,1
0x8164Cc65827dcFe994AB23944CBC90e0aa80bFcb,AaveV3Ethereum DEFAULT_INCENTIVES_CONTROLLER,1
0x15C5620dfFaC7c7366EED66C20Ad222DDbB1eD57,AaveV3Ethereum DEFAULT_STABLE_DEBT_TOKEN_IMPL_REV_1,1
0xaC725CB59D16C81061BDeA61041a8A5e73DA9EC6,AaveV3Ethereum DEFAULT_VARIABLE_DEBT_TOKEN_IMPL_REV_1,1
0x21714092D90c7265F52fdfDae068EC11a23C6248,AaveV3Ethereum DELEGATION_AWARE_A_TOKEN_IMPL_REV_1,1
0x223d844fc4B006D67c0cDbd39371A9F73f69d974,AaveV3Ethereum EMISSION_MANAGER,1
0x6DA8d7EF0625e965dafc393793C048096392d4a5,AaveV3Ethereum EXTERNAL_LIBRARIES FLASHLOAN_LOGIC,1
0x41717de714Db8630F02Dea8f6A39C73A5b5C7df1,AaveV3Ethereum EXTERNAL_LIBRARIES BORROW_LOGIC,1
0xca2385754bCa5d632F5160B560352aBd12029685,AaveV3Ethereum EXTERNAL_LIBRARIES BRIDGE_LOGIC,1
0x12959a64470Dd003590Bb1EcFC436dddE7608724,AaveV3Ethereum EXTERNAL_LIBRARIES E_MODE_LOGIC,1
0x72c272aE914EC11AFe1e74A0016e0A91c1A6014e,AaveV3Ethereum EXTERNAL_LIBRARIES LIQUIDATION_LOGIC,1
0x55D552EFbc8aEB87AffCEa8630B43a33BA24D975,AaveV3Ethereum EXTERNAL_LIBRARIES POOL_LOGIC,1
0x9336943ecd91C201D9ED5A21562b34Aef710052f,AaveV3Ethereum EXTERNAL_LIBRARIES SUPPLY_LOGIC,1
0x2eE68ACb6A1319de1b49DC139894644E424fefD6,AaveV3Ethereum FREEZING_STEWARD,1
0x54586bE62E3c3580375aE3723C145253060Ca0C2,AaveV3Ethereum ORACLE,1
0x87870Bca3F3fD6335C3F4ce8392D69350B4fA4E2,AaveV3Ethereum POOL,1
0x2f39d218133AFaB8F2B819B1066c7E434Ad94E9e,AaveV3Ethereum POOL_ADDRESSES_PROVIDER,1
0xbaA999AC55EAce41CcAE355c77809e68Bb345170,AaveV3Ethereum POOL_ADDRESSES_PROVIDER_REGISTRY,1
0x64b761D848206f447Fe2dd461b0c635Ec39EbB27,AaveV3Ethereum POOL_CONFIGURATOR,1
0x419226e0Ad27f3B2019123f7246a364622b018e5,AaveV3Ethereum POOL_CONFIGURATOR_IMPL,1
0x34339f94350EC5274ea44d0C37DAe9e968c44081,AaveV3Ethereum POOL_IMPL,1
0x02e7B8511831B1b02d9018215a0f8f500Ea5c6B3,AaveV3Ethereum REPAY_WITH_COLLATERAL_ADAPTER,1
0xF3911922bd054Bf6f4d6A02B8ADAC444921B0c51,AaveV3Ethereum RISK_STEWARD,1
0xE28E2c8d240dd5eBd0adcab86fbD79df7a052034,AaveV3Ethereum SAVINGS_DAI_TOKEN_WRAPPER,1
0x411D79b8cC43384FDE66CaBf9b6a17180c842511,AaveV3Ethereum STATIC_A_TOKEN_FACTORY,1
0xADC0A53095A0af87F3aa29FE0715B5c28016364e,AaveV3Ethereum SWAP_COLLATERAL_ADAPTER,1
0x379c1EDD1A41218bdbFf960a9d5AD2818Bf61aE8,AaveV3Ethereum UI_GHO_DATA_PROVIDER,1
0x162A7AC02f547ad796CA549f757e2b8d1D9b10a6,AaveV3Ethereum UI_INCENTIVE_DATA_PROVIDER,1
0x5c5228aC8BC1528482514aF3e27E692495148717,AaveV3Ethereum UI_POOL_DATA_PROVIDER,1
0xC7be5307ba715ce89b152f3Df0658295b3dbA8E2,AaveV3Ethereum WALLET_BALANCE_PROVIDER,1
0x893411580e590D62dDBca8a703d61Cc4A8c7b2b9,AaveV3Ethereum WETH_GATEWAY,1
0x78F8Bd884C3D738B74B420540659c82f392820e0,AaveV3Ethereum WITHDRAW_SWAP_ADAPTER,1
0x8Cb4b66f7B13F2Ae4D3c91338fC007dbF8C14208,AaveV3EthereumEtherFi AAVE_PROTOCOL_DATA_PROVIDER,1
0x5300A1a15135EA4dc7aD5a167152C01EFc9b192A,AaveV3EthereumEtherFi ACL_ADMIN,1
0x3cE8E2eb6501d4705477643E96881B1bef6A2DB3,AaveV3EthereumEtherFi ACL_MANAGER,1
0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,AaveV3EthereumEtherFi ASSETS weETH UNDERLYING,1
0xbe1F842e7e0afd2c2322aae5d34bA899544b29db,AaveV3EthereumEtherFi ASSETS weETH A_TOKEN,1
0x57A994227592652D58BBF3D52e34261dF8b354D0,AaveV3EthereumEtherFi ASSETS weETH S_TOKEN,1
0x16264412CB72F0d16A446f7D928Dd0D822810048,AaveV3EthereumEtherFi ASSETS weETH V_TOKEN,1
0x5024e947ef81B9184Faf0CfF9b485446f01c8eD2,AaveV3EthereumEtherFi ASSETS weETH INTEREST_RATE_STRATEGY,1
0xf112aF6F0A332B815fbEf3Ff932c057E570b62d3,AaveV3EthereumEtherFi ASSETS weETH ORACLE,1
0xA0b86991c6218b36c1d19D4a2e9Eb0cE3606eB48,AaveV3EthereumEtherFi ASSETS USDC UNDERLYING,1
0x7380c583cDe4409eFF5DD3320D93a45D96B80E2e,AaveV3EthereumEtherFi ASSETS USDC A_TOKEN,1
0x7157fD098fd11fD9BB8C0a39d8a3Eb57e3f8F079,AaveV3EthereumEtherFi ASSETS USDC S_TOKEN,1
0x9355032d747f1e08F8720CD01950E652eE15cdB7,AaveV3EthereumEtherFi ASSETS USDC V_TOKEN,1
0x5024e947ef81B9184Faf0CfF9b485446f01c8eD2,AaveV3EthereumEtherFi ASSETS USDC INTEREST_RATE_STRATEGY,1
0x736bF902680e68989886e9807CD7Db4B3E015d3C,AaveV3EthereumEtherFi ASSETS USDC ORACLE,1
0x6c3ea9036406852006290770BEdFcAbA0e23A0e8,AaveV3EthereumEtherFi ASSETS PYUSD UNDERLYING,1
0xdF7f48892244C6106EA784609f7de10AB36F9c7e,AaveV3EthereumEtherFi ASSETS PYUSD A_TOKEN,1
0xba47EDC94d060040ed17fB5c5503DD227CE207AE,AaveV3EthereumEtherFi ASSETS PYUSD S_TOKEN,1
0xD2cf07dEE40d3D530D15b88d689f5cd97A31FC3D,AaveV3EthereumEtherFi ASSETS PYUSD V_TOKEN,1
0x5024e947ef81B9184Faf0CfF9b485446f01c8eD2,AaveV3EthereumEtherFi ASSETS PYUSD INTEREST_RATE_STRATEGY,1
0x150bAe7Ce224555D39AfdBc6Cb4B8204E594E022,AaveV3EthereumEtherFi ASSETS PYUSD ORACLE,1
0x853d955aCEf822Db058eb8505911ED77F175b99e,AaveV3EthereumEtherFi ASSETS FRAX UNDERLYING,1
0x6914ECCf50837dC61b43ee478a9BD9B439648956,AaveV3EthereumEtherFi ASSETS FRAX A_TOKEN,1
0x6789a5d8103f63b3702F779217F0a7D262F18331,AaveV3EthereumEtherFi ASSETS FRAX S_TOKEN,1
0xfd3aDA5AAbdc6531C7C2AC46c00eBf870f5a0E6B,AaveV3EthereumEtherFi ASSETS FRAX V_TOKEN,1
0x5024e947ef81B9184Faf0CfF9b485446f01c8eD2,AaveV3EthereumEtherFi ASSETS FRAX INTEREST_RATE_STRATEGY,1
0x45D270263BBee500CF8adcf2AbC0aC227097b036,AaveV3EthereumEtherFi ASSETS FRAX ORACLE,1
0x1EBdbE77bbDDD284BdCE8D7981D7eD26D6af58cA,AaveV3EthereumEtherFi CAPS_PLUS_RISK_STEWARD,1
0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c,AaveV3EthereumEtherFi COLLECTOR,1
0x482548b76D4C577A0b5cb2A1f97EFB2893E957ed,AaveV3EthereumEtherFi CONFIG_ENGINE,1
0xaFFA06528Bd92625de2e7A0cfa0119319265Ea4b,AaveV3EthereumEtherFi DEFAULT_A_TOKEN_IMPL_REV_1,1
0x8164Cc65827dcFe994AB23944CBC90e0aa80bFcb,AaveV3EthereumEtherFi DEFAULT_INCENTIVES_CONTROLLER,1
0xb53F0547722AE5fa5b433a7acc44571aD68CEdAA,AaveV3EthereumEtherFi DEFAULT_STABLE_DEBT_TOKEN_IMPL_REV_1,1
0xBb077DaFFeb23B2126E7358b0b122ba6838FB881,AaveV3EthereumEtherFi DEFAULT_VARIABLE_DEBT_TOKEN_IMPL_REV_1,1
0x223d844fc4B006D67c0cDbd39371A9F73f69d974,AaveV3EthereumEtherFi EMISSION_MANAGER,1
0x6DA8d7EF0625e965dafc393793C048096392d4a5,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES FLASHLOAN_LOGIC,1
0x41717de714Db8630F02Dea8f6A39C73A5b5C7df1,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES BORROW_LOGIC,1
0xca2385754bCa5d632F5160B560352aBd12029685,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES BRIDGE_LOGIC,1
0x12959a64470Dd003590Bb1EcFC436dddE7608724,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES E_MODE_LOGIC,1
0x72c272aE914EC11AFe1e74A0016e0A91c1A6014e,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES LIQUIDATION_LOGIC,1
0x55D552EFbc8aEB87AffCEa8630B43a33BA24D975,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES POOL_LOGIC,1
0x9336943ecd91C201D9ED5A21562b34Aef710052f,AaveV3EthereumEtherFi EXTERNAL_LIBRARIES SUPPLY_LOGIC,1
0x43b64f28A678944E0655404B0B98E443851cC34F,AaveV3EthereumEtherFi ORACLE,1
0x0AA97c284e98396202b6A04024F5E2c65026F3c0,AaveV3EthereumEtherFi POOL,1
0xeBa440B438Ad808101d1c451C1C5322c90BEFCdA,AaveV3EthereumEtherFi POOL_ADDRESSES_PROVIDER,1
0xbaA999AC55EAce41CcAE355c77809e68Bb345170,AaveV3EthereumEtherFi POOL_ADDRESSES_PROVIDER_REGISTRY,1
0x8438F4D29D895d75C86BDC25360c25eF0607E65d,AaveV3EthereumEtherFi POOL_CONFIGURATOR,1
0x5ccAc427EcEf826c94f8a79a3cB6CF5A385D3eB5,AaveV3EthereumEtherFi POOL_CONFIGURATOR_IMPL,1
0xf231D3E81a282638E88724d354940425eDB4b1A5,AaveV3EthereumEtherFi POOL_IMPL,1
0x8831a5EEB5e10D2E5148Ca91ee9E4716a00c2CB2,AaveV3EthereumEtherFi REPAY_WITH_COLLATERAL_ADAPTER,1
0x7FbBCCFB548c110226fEF5BEc816Ea04B5170EA3,AaveV3EthereumEtherFi RISK_STEWARD,1
0x1Ff525426800279843B71C0F818594DeCdC3b522,AaveV3EthereumEtherFi STATIC_A_TOKEN_FACTORY,1
0xB04427eFdd15b0EC233400d2F7f7E4fd0291C285,AaveV3EthereumEtherFi SWAP_COLLATERAL_ADAPTER,1
0x162A7AC02f547ad796CA549f757e2b8d1D9b10a6,AaveV3EthereumEtherFi UI_INCENTIVE_DATA_PROVIDER,1
0xdbbB1C304FA7feDeF5855ab993d34254BF2576A6,AaveV3EthereumEtherFi UI_POOL_DATA_PROVIDER,1
0xC7be5307ba715ce89b152f3Df0658295b3dbA8E2,AaveV3EthereumEtherFi WALLET_BALANCE_PROVIDER,1
0xAB911dFB2bB9e264EE836F30D3367618f8Aef965,AaveV3EthereumEtherFi WETH_GATEWAY,1
0x850347E0cF64fd342A3404c1c5DA21Aa0A46c5c6,AaveV3EthereumEtherFi WITHDRAW_SWAP_ADAPTER,1
0xa3206d66cF94AA1e93B21a9D8d409d6375309F4A,AaveV3EthereumLido AAVE_PROTOCOL_DATA_PROVIDER,1
0x5300A1a15135EA4dc7aD5a167152C01EFc9b192A,AaveV3EthereumLido ACL_ADMIN,1
0x013E2C7567b6231e865BB9273F8c7656103611c0,AaveV3EthereumLido ACL_MANAGER,1
0x7f39C581F595B53c5cb19bD0b3f8dA6c935E2Ca0,AaveV3EthereumLido ASSETS wstETH UNDERLYING,1
0xC035a7cf15375cE2706766804551791aD035E0C2,AaveV3EthereumLido ASSETS wstETH A_TOKEN,1
0x3d0Fd161363b327C704b013a9E63a8Cc03Bec1c4,AaveV3EthereumLido ASSETS wstETH S_TOKEN,1
0xE439edd2625772AA635B437C099C607B6eb7d35f,AaveV3EthereumLido ASSETS wstETH V_TOKEN,1
0x6642dcAaBc80807DD083c66a301d308568CBcA3D,AaveV3EthereumLido ASSETS wstETH INTEREST_RATE_STRATEGY,1
0xB4aB0c94159bc2d8C133946E7241368fc2F2a010,AaveV3EthereumLido ASSETS wstETH ORACLE,1
0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,AaveV3EthereumLido ASSETS WETH UNDERLYING,1
0xfA1fDbBD71B0aA16162D76914d69cD8CB3Ef92da,AaveV3EthereumLido ASSETS WETH A_TOKEN,1
0x97D5Cd1a26243647ddEac87183236Cf215974d30,AaveV3EthereumLido ASSETS WETH S_TOKEN,1
0x91b7d78BF92db564221f6B5AeE744D1727d1Dd1e,AaveV3EthereumLido ASSETS WETH V_TOKEN,1
0x6642dcAaBc80807DD083c66a301d308568CBcA3D,AaveV3EthereumLido ASSETS WETH INTEREST_RATE_STRATEGY,1
0x5f4eC3Df9cbd43714FE2740f5E3616155c5b8419,AaveV3EthereumLido ASSETS WETH ORACLE,1
0x3843b29118fFC18d5d12EE079d0324E1bF115e69,AaveV3EthereumLido CAPS_PLUS_RISK_STEWARD,1
0x464C71f6c2F760DdA6093dCB91C24c39e5d6e18c,AaveV3EthereumLido COLLECTOR,1
0xC80f057d40Fc7f0A01ad4a634f35520Df8079707,AaveV3EthereumLido CONFIG_ENGINE,1
0x7F8Fc14D462bdF93c681c1f2Fd615389bF969Fb2,AaveV3EthereumLido DEFAULT_A_TOKEN_IMPL_REV_1,1
0x8164Cc65827dcFe994AB23944CBC90e0aa80bFcb,AaveV3EthereumLido DEFAULT_INCENTIVES_CONTROLLER,1
0x36284fED68f802c5733432c3306D8e92c504a243,AaveV3EthereumLido DEFAULT_STABLE_DEBT_TOKEN_IMPL_REV_1,1
0x3E59212c34588a63350142EFad594a20C88C2CEd,AaveV3EthereumLido DEFAULT_VARIABLE_DEBT_TOKEN_IMPL_REV_1,1
0x223d844fc4B006D67c0cDbd39371A9F73f69d974,AaveV3EthereumLido EMISSION_MANAGER,1
0x6DA8d7EF0625e965dafc393793C048096392d4a5,AaveV3EthereumLido EXTERNAL_LIBRARIES FLASHLOAN_LOGIC,1
0x41717de714Db8630F02Dea8f6A39C73A5b5C7df1,AaveV3EthereumLido EXTERNAL_LIBRARIES BORROW_LOGIC,1
0xca2385754bCa5d632F5160B560352aBd12029685,AaveV3EthereumLido EXTERNAL_LIBRARIES BRIDGE_LOGIC,1
0x12959a64470Dd003590Bb1EcFC436dddE7608724,AaveV3EthereumLido EXTERNAL_LIBRARIES E_MODE_LOGIC,1
0x72c272aE914EC11AFe1e74A0016e0A91c1A6014e,AaveV3EthereumLido EXTERNAL_LIBRARIES LIQUIDATION_LOGIC,1
0x55D552EFbc8aEB87AffCEa8630B43a33BA24D975,AaveV3EthereumLido EXTERNAL_LIBRARIES POOL_LOGIC,1
0x9336943ecd91C201D9ED5A21562b34Aef710052f,AaveV3EthereumLido EXTERNAL_LIBRARIES SUPPLY_LOGIC,1
0xE3C061981870C0C7b1f3C4F4bB36B95f1F260BE6,AaveV3EthereumLido ORACLE,1
0x4e033931ad43597d96D6bcc25c280717730B58B1,AaveV3EthereumLido POOL,1
0xcfBf336fe147D643B9Cb705648500e101504B16d,AaveV3EthereumLido POOL_ADDRESSES_PROVIDER,1
0xC6cAB8D39D93DC0Bd5986E7Ce5Bb956E30103A43,AaveV3EthereumLido POOL_ADDRESSES_PROVIDER_REGISTRY,1
0x342631c6CeFC9cfbf97b2fe4aa242a236e1fd517,AaveV3EthereumLido POOL_CONFIGURATOR,1
0x5704f0Ed2B5B47f380aAF5993819062D62eDC219,AaveV3EthereumLido POOL_CONFIGURATOR_IMPL,1
0xdA8d159352ba3700d37E6e7B6a027E1bf3188C60,AaveV3EthereumLido POOL_IMPL,1
0xd0EAE3B730AE736614c66Cb40aFd1e0063f74286,AaveV3EthereumLido REPAY_WITH_COLLATERAL_ADAPTER,1
0x45C4f8b32927eFFdf1dA3cA42498504947dd4d0D,AaveV3EthereumLido RISK_STEWARD,1
0xD0887AA7fEBC8962c622493646195e7c76D94fCE,AaveV3EthereumLido SWAP_COLLATERAL_ADAPTER,1
0xB3a0fA312853A8E24C7756e6857cD56592b24c99,AaveV3EthereumLido UI_INCENTIVE_DATA_PROVIDER,1
0x07060168141ab016AbB8933B86D2541D66B4F74A,AaveV3EthereumLido UI_POOL_DATA_PROVIDER,1
0xC7be5307ba715ce89b152f3Df0658295b3dbA8E2,AaveV3EthereumLido WALLET_BALANCE_PROVIDER,1
0x702B6770A81f75964cA5D479F369eFB31dfa7C32,AaveV3EthereumLido WETH_GATEWAY,1
0x43eDB797834151D041619EEF833Edc784B509dAE,AaveV3EthereumLido WITHDRAW_SWAP_ADAPTER,1
0xEd42a7D8559a463722Ca4beD50E0Cc05a386b0e1,GovernanceV3Ethereum CROSS_CHAIN_CONTROLLER,1
0x1699FE9CaDC8a0b6c93E06B62Ab4592a0fFEcF61,GovernanceV3Ethereum DATA_WAREHOUSE,1
0x73C6Fb358dDA8e84D50e98A98F7c0dF32e15C7e9,GovernanceV3Ethereum EMERGENCY_REGISTRY,1
0x5300A1a15135EA4dc7aD5a167152C01EFc9b192A,GovernanceV3Ethereum EXECUTOR_LVL_1,1
0x17Dd33Ed0e3dD2a80E37489B8A63063161BE6957,GovernanceV3Ethereum EXECUTOR_LVL_2,1
